Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio,Stress Level Category
25,3,37,28,11,2,5,1,2,2,0,2,5,0,0,2,0,0,0,0.19999960000080003,Low
30,1,37,21,6,9,5,1,4,3,0,5,1,0,0,1,1,0,0,0.19999960000080003,Low
18,4,59,42,8,1,5,4,3,4,0,4,4,0,0,4,0,1,0,0.7999984000032001,Medium
29,1,41,35,4,10,1,3,4,4,1,3,5,0,1,4,0,1,0,2.9999700002999967,High
28,0,15,49,12,3,4,2,4,3,0,4,1,0,1,1,1,0,0,0.49999875000312505,Low
28,0,13,42,9,5,4,1,1,4,0,2,2,0,0,5,0,0,1,0.24999937500156252,Medium
18,0,25,49,6,0,4,1,3,2,0,4,1,1,1,3,0,0,1,0.24999937500156252,High
26,0,29,21,10,7,2,1,2,4,0,4,4,1,0,5,0,0,0,0.49999750001249993,High
26,2,37,0,9,10,4,2,5,2,0,1,1,0,0,5,1,0,0,0.49999875000312505,Medium
18,3,17,0,9,5,4,1,2,4,1,5,2,1,1,2,0,0,1,0.24999937500156252,Medium
28,0,28,0,11,5,3,2,1,4,0,2,2,1,0,3,0,1,0,0.6666644444518518,High
22,3,26,7,12,1,1,4,1,3,1,2,5,0,0,3,0,1,0,3.9999600003999958,Low
28,4,24,28,5,2,5,5,4,3,0,2,1,1,1,3,1,0,0,0.9999980000040001,Medium
20,4,9,42,7,5,4,2,5,2,1,4,2,1,0,4,1,0,0,0.49999875000312505,Low
28,4,54,56,5,4,3,1,5,1,1,3,2,1,0,2,0,1,0,0.3333322222259259,Medium
21,1,29,14,9,0,3,1,1,5,0,2,5,0,0,3,0,0,1,0.3333322222259259,Medium
27,0,17,56,10,4,3,2,2,2,1,5,2,0,0,1,0,0,0,0.6666644444518518,High
18,3,12,49,7,2,5,5,5,5,1,4,4,1,0,1,0,0,0,0.9999980000040001,Medium
30,3,29,42,5,5,2,2,3,2,0,1,2,0,0,5,0,0,1,0.9999950000249999,High
20,1,53,49,4,7,1,4,4,5,1,4,4,0,0,1,1,0,0,3.9999600003999958,High
20,2,18,14,5,2,4,4,1,3,1,4,1,1,1,1,0,1,0,0.9999975000062501,Low
18,1,9,35,6,2,4,1,5,5,0,1,4,0,0,5,0,0,1,0.24999937500156252,High
29,0,54,56,10,4,1,3,2,3,1,2,5,1,1,2,0,0,0,2.9999700002999967,High
20,1,-2,14,10,7,4,5,5,1,0,4,2,0,0,5,0,0,1,1.2499968750078125,Low
24,3,24,56,5,3,1,5,4,2,1,4,2,1,1,1,0,0,0,4.999950000499995,Medium
18,3,28,21,11,10,3,3,4,2,1,2,1,0,0,2,0,0,1,0.9999966666777778,High
24,1,12,0,10,0,4,5,2,4,1,2,2,0,0,4,0,0,1,1.2499968750078125,Medium
26,3,35,56,10,3,3,4,1,3,0,2,1,0,0,2,0,1,0,1.3333288889037036,Medium
19,1,44,42,12,5,2,2,2,4,1,3,4,0,1,4,1,0,0,0.9999950000249999,Low
29,0,41,49,11,8,3,4,5,5,1,2,2,1,1,4,1,0,0,1.3333288889037036,High
24,3,42,14,11,9,2,2,3,3,0,4,3,1,0,4,0,0,0,0.9999950000249999,Medium
21,4,4,7,12,8,3,5,2,2,1,5,1,0,1,4,0,0,0,1.6666611111296294,Medium
25,1,-1,42,11,2,3,3,2,3,0,1,1,1,1,3,0,0,0,0.9999966666777778,Medium
18,4,54,7,8,7,4,3,2,3,0,4,5,0,0,1,0,0,0,0.7499981250046875,Medium
23,2,37,49,11,0,1,2,3,3,0,2,5,0,0,4,0,0,1,1.9999800001999979,High
27,3,30,42,12,7,1,4,4,3,0,4,3,1,0,2,0,0,0,3.9999600003999958,High
21,1,31,14,12,1,2,3,1,5,1,3,5,0,0,2,0,0,0,1.4999925000374998,High
18,0,36,49,5,2,1,1,1,4,1,3,2,1,1,1,1,0,0,0.9999900000999989,Medium
25,3,21,28,10,4,4,2,3,2,0,4,4,1,0,5,0,0,0,0.49999875000312505,Medium
25,3,-5,28,7,3,3,5,2,3,1,3,5,0,0,5,0,0,1,1.6666611111296294,High
28,1,7,14,5,6,3,2,5,5,1,1,5,0,1,4,0,1,0,0.6666644444518518,Low
29,4,52,0,11,7,5,2,4,2,1,4,4,1,0,5,0,0,1,0.39999920000160005,Medium
24,0,23,35,11,8,1,1,2,3,1,2,2,1,1,3,0,1,0,0.9999900000999989,High
20,4,4,42,9,8,2,5,3,5,0,3,1,0,0,2,0,0,1,2.4999875000625,High
28,3,25,49,10,0,3,1,3,3,0,2,2,1,0,3,0,0,0,0.3333322222259259,High
20,3,49,21,5,9,1,4,4,4,0,4,2,1,0,2,0,0,0,3.9999600003999958,High
20,2,17,0,7,6,3,3,5,4,1,4,4,0,0,3,0,1,0,0.9999966666777778,High
22,4,17,49,4,9,5,1,1,2,1,4,5,0,0,1,0,0,0,0.19999960000080003,Low
27,0,44,42,8,3,4,5,1,5,1,4,4,1,1,3,0,0,0,1.2499968750078125,High
19,0,12,56,10,5,2,2,4,2,0,1,3,0,0,2,0,0,1,0.9999950000249999,Medium
19,1,38,21,9,1,4,1,3,3,1,5,2,0,1,5,0,0,0,0.24999937500156252,Medium
18,1,22,28,12,1,1,5,2,1,0,4,1,0,0,4,0,0,1,4.999950000499995,Medium
22,1,60,7,8,2,2,2,3,3,0,3,3,1,1,5,0,0,1,0.9999950000249999,Medium
30,1,43,28,4,3,5,3,1,4,0,4,2,1,0,4,0,0,0,0.5999988000024,Low
29,1,23,0,6,5,2,2,1,1,0,3,2,0,1,4,0,0,1,0.9999950000249999,High
18,1,20,28,4,1,2,3,1,2,0,2,2,0,1,4,0,1,0,1.4999925000374998,High
19,2,57,35,10,4,2,3,1,1,1,2,3,1,0,1,0,0,1,1.4999925000374998,High
22,4,68,42,4,1,4,2,5,2,1,4,3,0,0,2,1,0,0,0.49999875000312505,High
25,1,42,14,9,1,4,4,4,3,0,3,1,0,0,3,0,0,1,0.9999975000062501,Low
24,3,48,0,7,5,2,5,3,3,1,1,4,0,1,4,0,1,0,2.4999875000625,Medium
26,4,21,56,7,10,5,1,1,1,1,4,2,0,0,2,0,1,0,0.19999960000080003,High
30,4,26,21,6,3,1,1,2,2,1,3,2,1,1,2,0,0,1,0.9999900000999989,Low
24,0,24,49,7,2,5,2,1,3,1,1,5,0,0,2,0,0,1,0.39999920000160005,High
18,2,12,14,9,0,5,1,3,4,0,3,1,0,1,3,0,0,1,0.19999960000080003,High
25,3,36,42,8,10,4,4,3,3,0,4,2,0,1,5,1,0,0,0.9999975000062501,High
30,4,53,14,6,4,4,4,5,3,1,3,3,1,1,3,0,1,0,0.9999975000062501,High
27,1,19,49,12,3,1,1,2,4,0,5,5,1,0,1,1,0,0,0.9999900000999989,Low
28,0,32,0,4,3,3,1,4,4,1,2,3,0,1,2,0,0,1,0.3333322222259259,Low
19,2,44,0,5,6,2,4,2,3,0,4,4,1,0,4,0,1,0,1.9999900000499997,High
22,1,33,14,6,10,3,4,1,1,0,5,4,1,0,4,0,0,1,1.3333288889037036,High
25,3,4,35,10,4,5,4,5,2,1,1,3,0,1,4,0,0,0,0.7999984000032001,Medium
26,1,7,28,9,8,3,1,4,3,1,1,1,1,1,4,0,0,0,0.3333322222259259,Medium
20,2,42,56,12,8,5,5,2,4,1,1,3,0,0,3,0,0,1,0.9999980000040001,Low
20,1,54,28,5,1,2,2,4,4,1,4,1,1,1,1,0,0,0,0.9999950000249999,Low
30,4,43,7,6,4,2,3,4,4,1,2,3,1,0,4,0,0,1,1.4999925000374998,Medium
29,3,41,42,10,5,2,3,2,1,1,2,5,0,0,2,0,1,0,1.4999925000374998,High
22,0,17,0,7,3,5,5,2,4,0,4,4,0,1,5,0,1,0,0.9999980000040001,Medium
24,2,34,0,4,3,2,1,1,4,1,5,1,0,1,5,0,1,0,0.49999750001249993,Low
18,1,25,14,10,6,1,3,5,2,0,4,5,1,1,4,0,1,0,2.9999700002999967,High
23,2,44,42,12,6,1,5,3,1,1,1,5,0,1,2,0,0,1,4.999950000499995,High
19,2,59,35,7,5,4,4,3,4,0,1,1,0,0,4,0,0,0,0.9999975000062501,Low
30,4,20,56,10,4,4,5,3,4,1,3,3,1,1,5,1,0,0,1.2499968750078125,Low
26,3,8,28,9,8,1,5,5,2,0,5,4,0,0,3,0,1,0,4.999950000499995,Medium
20,0,33,0,5,7,4,2,3,1,1,3,2,1,0,5,0,0,1,0.49999875000312505,High
28,3,27,7,12,9,5,2,5,5,0,2,3,1,1,5,0,1,0,0.39999920000160005,Medium
19,4,59,7,6,7,1,1,3,1,1,5,2,1,0,4,0,0,0,0.9999900000999989,High
21,4,37,0,7,9,1,5,4,5,1,3,5,0,1,5,0,0,1,4.999950000499995,High
30,1,15,0,8,3,3,5,3,4,1,4,2,1,0,5,1,0,0,1.6666611111296294,High
18,4,54,28,5,9,4,1,1,3,1,4,3,1,0,1,0,0,1,0.24999937500156252,Medium
26,4,47,42,6,10,2,1,1,5,0,1,3,0,0,1,0,0,0,0.49999750001249993,Low
24,4,12,7,10,9,3,3,3,2,1,1,2,1,1,2,0,0,0,0.9999966666777778,High
23,4,18,28,9,2,1,3,3,2,0,5,4,1,0,5,0,0,1,2.9999700002999967,Medium
26,1,13,56,11,7,5,5,4,1,1,2,4,1,1,5,1,0,0,0.9999980000040001,Medium
21,2,69,28,7,7,1,4,3,2,0,5,4,0,0,2,0,0,0,3.9999600003999958,Low
21,1,31,35,9,7,3,4,4,3,0,5,1,1,0,2,0,0,0,1.3333288889037036,Low
28,3,2,21,5,9,1,2,3,5,0,4,5,0,1,1,0,0,1,1.9999800001999979,High
19,1,37,56,9,2,5,3,4,4,1,5,5,1,1,2,0,0,0,0.5999988000024,Low
25,0,25,28,5,8,1,5,2,1,0,4,1,0,1,4,0,1,0,4.999950000499995,High
29,2,4,28,7,9,2,2,4,2,0,1,4,0,1,4,0,0,1,0.9999950000249999,High
30,4,45,7,6,3,2,4,2,3,0,3,3,0,1,4,0,0,1,1.9999900000499997,Low
23,2,48,42,10,5,5,5,1,2,1,1,2,0,0,5,1,0,0,0.9999980000040001,Low
18,4,29,28,9,4,3,1,2,1,0,1,1,0,1,4,0,0,0,0.3333322222259259,Low
21,3,12,14,4,2,2,1,4,3,1,3,2,1,1,5,1,0,0,0.49999750001249993,Medium
19,4,47,14,9,3,5,2,5,5,1,5,3,0,1,2,0,1,0,0.39999920000160005,High
25,3,30,35,5,7,3,1,5,1,1,4,5,1,1,2,0,0,1,0.3333322222259259,High
21,3,26,56,6,9,1,5,1,5,0,2,2,1,1,3,0,0,0,4.999950000499995,High
23,2,37,56,12,9,2,2,2,1,0,3,4,0,0,3,0,0,0,0.9999950000249999,High
25,4,31,56,6,3,5,1,5,4,1,2,2,0,0,2,0,0,1,0.19999960000080003,Low
19,2,14,21,4,8,3,5,2,2,0,5,1,0,0,5,0,1,0,1.6666611111296294,Low
28,2,39,14,5,5,5,3,1,1,1,3,1,1,0,4,0,0,0,0.5999988000024,High
28,3,16,7,4,9,1,3,5,2,0,1,1,1,1,3,0,0,1,2.9999700002999967,High
20,4,69,56,6,0,4,3,3,2,0,4,3,0,1,2,0,0,1,0.7499981250046875,Low
30,2,28,21,12,1,4,2,3,2,1,1,1,1,1,1,0,0,0,0.49999875000312505,High
20,2,27,42,6,2,2,2,3,2,0,3,4,0,1,5,0,0,1,0.9999950000249999,High
19,0,47,42,5,0,5,2,2,4,1,2,3,0,0,3,0,0,1,0.39999920000160005,Low
29,4,40,56,12,5,1,5,3,3,1,1,3,0,0,1,0,0,0,4.999950000499995,Low
29,4,12,35,7,1,1,4,4,1,1,5,4,1,1,2,0,0,1,3.9999600003999958,Low
30,1,22,0,7,3,1,4,5,2,1,3,1,0,1,4,0,0,1,3.9999600003999958,Medium
22,0,10,56,10,10,4,2,1,4,1,5,3,0,0,3,0,1,0,0.49999875000312505,High
18,0,48,7,4,0,4,1,1,1,1,5,2,1,1,2,1,0,0,0.24999937500156252,High
23,4,38,49,5,2,2,1,5,5,0,5,1,0,1,3,0,0,1,0.49999750001249993,Medium
30,2,-17,35,6,5,2,4,1,2,1,1,1,0,1,3,0,0,1,1.9999900000499997,Medium
29,4,69,56,5,8,4,2,2,2,0,4,1,1,0,1,1,0,0,0.49999875000312505,Low
27,2,20,0,8,9,1,5,2,1,0,4,2,1,0,3,1,0,0,4.999950000499995,Low
24,4,24,21,7,9,5,3,5,5,0,3,2,0,0,2,0,0,0,0.5999988000024,High
29,2,28,7,11,3,4,2,4,4,0,2,5,0,1,4,1,0,0,0.49999875000312505,High
29,4,50,49,12,6,4,2,1,5,0,1,4,0,0,4,1,0,0,0.49999875000312505,Low
20,2,38,42,7,8,5,1,1,2,0,4,4,0,0,2,0,0,0,0.19999960000080003,Low
19,3,47,21,11,6,3,2,4,2,1,5,2,1,0,4,0,1,0,0.6666644444518518,Medium
30,3,39,49,7,1,1,5,2,1,1,2,5,1,1,1,0,1,0,4.999950000499995,Medium
20,0,35,28,6,7,5,5,1,1,0,5,4,1,1,2,0,0,1,0.9999980000040001,Low
29,2,20,21,7,7,5,3,5,2,1,4,2,1,1,1,0,0,1,0.5999988000024,Medium
18,2,12,21,4,10,2,5,4,4,1,4,5,0,0,2,0,0,0,2.4999875000625,Medium
28,2,48,0,8,2,2,2,2,5,1,4,3,0,0,3,0,0,1,0.9999950000249999,Medium
19,0,49,14,7,2,3,3,3,5,0,2,3,1,1,1,0,0,0,0.9999966666777778,Low
28,4,25,28,10,1,1,5,4,1,0,1,1,0,0,4,0,0,1,4.999950000499995,Low
21,1,47,28,4,0,4,4,4,1,0,5,4,1,1,3,0,0,1,0.9999975000062501,Medium
20,0,53,49,10,3,4,1,5,3,0,2,3,0,0,4,0,0,0,0.24999937500156252,Low
30,2,33,35,9,7,5,3,5,3,1,1,4,0,1,1,0,0,0,0.5999988000024,Low
26,3,55,7,9,3,3,3,1,3,0,4,2,0,1,1,0,0,0,0.9999966666777778,Low
21,1,14,14,7,10,4,5,4,1,1,1,4,0,1,4,0,0,1,1.2499968750078125,High
19,3,-1,35,9,7,5,3,3,1,0,5,4,0,1,1,0,0,1,0.5999988000024,Medium
25,4,22,56,7,7,2,2,2,4,0,3,3,1,1,4,0,0,0,0.9999950000249999,Low
30,3,5,56,4,10,5,1,2,4,1,2,4,1,1,4,0,0,0,0.19999960000080003,High
29,2,35,7,9,7,4,4,2,5,0,3,3,1,1,4,0,0,1,0.9999975000062501,Medium
25,4,49,0,6,1,2,5,5,1,0,2,4,0,0,3,0,0,0,2.4999875000625,Low
30,0,41,42,4,5,2,3,4,3,0,1,1,1,1,4,0,0,0,1.4999925000374998,High
21,2,49,0,9,5,3,4,1,3,1,4,1,1,0,4,1,0,0,1.3333288889037036,High
22,3,29,56,8,8,1,3,4,4,1,5,5,0,0,5,0,0,1,2.9999700002999967,Low
24,2,49,0,12,8,3,1,2,3,1,3,5,1,1,2,0,0,1,0.3333322222259259,Medium
19,1,33,14,12,4,5,5,2,3,1,2,4,1,0,3,1,0,0,0.9999980000040001,High
19,4,39,0,5,9,5,2,1,3,1,4,1,0,0,2,0,0,1,0.39999920000160005,Low
19,3,59,56,6,8,2,3,4,5,0,4,2,0,1,1,0,0,1,1.4999925000374998,Medium
29,2,36,28,8,1,4,4,1,3,0,3,2,0,1,2,0,0,1,0.9999975000062501,High
26,3,20,49,10,1,4,4,2,5,1,4,5,0,0,4,0,0,0,0.9999975000062501,Medium
18,1,5,56,8,10,4,1,1,3,1,4,1,0,0,4,0,0,1,0.24999937500156252,High
25,0,20,49,6,4,1,4,1,2,0,2,5,0,1,2,0,1,0,3.9999600003999958,Low
29,1,21,28,8,1,2,1,2,3,0,2,1,1,0,4,0,1,0,0.49999750001249993,Medium
19,0,23,42,9,7,5,3,2,4,1,4,1,0,0,1,1,0,0,0.5999988000024,Low
29,0,26,49,6,0,3,2,2,3,1,4,3,0,1,3,1,0,0,0.6666644444518518,High
22,2,49,21,7,4,1,1,1,3,1,5,2,0,1,3,0,0,0,0.9999900000999989,Medium
26,3,32,28,11,1,3,5,1,4,1,3,1,0,0,1,0,1,0,1.6666611111296294,High
29,4,31,7,12,4,2,2,1,2,1,1,2,0,1,4,0,0,0,0.9999950000249999,High
29,0,14,35,10,7,3,1,5,5,1,5,4,0,0,1,1,0,0,0.3333322222259259,High
22,2,34,49,5,5,2,3,5,3,1,3,1,0,0,5,0,0,1,1.4999925000374998,Low
29,4,24,35,7,7,5,4,4,5,1,3,3,1,1,4,0,0,0,0.7999984000032001,High
23,4,21,49,12,4,5,4,2,3,1,3,4,1,0,5,0,1,0,0.7999984000032001,High
24,0,26,49,6,2,4,2,1,2,1,5,4,0,0,4,0,0,1,0.49999875000312505,Medium
22,0,58,56,12,6,5,4,3,1,1,2,3,1,0,2,0,1,0,0.7999984000032001,Low
24,0,37,21,4,9,2,2,1,1,0,3,2,1,1,3,0,0,0,0.9999950000249999,Medium
21,4,25,28,7,8,5,4,2,4,1,5,1,0,1,5,0,0,0,0.7999984000032001,Medium
27,3,40,28,7,7,3,5,4,2,0,2,3,1,1,3,0,1,0,1.6666611111296294,Low
26,0,29,0,9,1,4,3,2,1,0,2,3,1,1,2,0,1,0,0.7499981250046875,Medium
22,1,46,35,9,4,3,1,3,5,0,1,2,0,1,1,0,0,1,0.3333322222259259,Low
20,1,31,21,4,1,3,2,1,5,0,5,2,1,0,3,1,0,0,0.6666644444518518,Medium
30,1,6,0,7,4,4,1,1,1,0,3,4,0,0,4,0,0,1,0.24999937500156252,Medium
25,2,52,7,7,2,2,2,4,3,0,4,2,1,0,5,0,0,1,0.9999950000249999,High
26,0,12,42,10,9,3,4,2,5,0,1,5,0,0,1,0,0,1,1.3333288889037036,High
20,4,34,56,10,7,3,4,4,1,1,3,1,1,1,1,0,0,0,1.3333288889037036,Low
18,1,39,0,5,8,1,3,4,1,0,2,5,1,0,5,0,0,1,2.9999700002999967,High
27,1,34,35,10,8,1,5,3,1,0,3,3,1,1,4,0,0,0,4.999950000499995,High
24,3,58,21,12,7,2,2,3,1,1,2,2,1,1,5,0,0,1,0.9999950000249999,High
20,3,47,35,6,0,4,3,3,2,1,3,3,1,1,2,0,0,1,0.7499981250046875,Low
21,0,39,14,12,2,1,5,1,5,1,3,3,0,1,3,0,0,0,4.999950000499995,High
24,1,56,56,8,3,1,4,2,2,0,5,3,0,1,3,0,0,0,3.9999600003999958,Medium
30,1,21,35,11,9,1,4,1,5,0,2,3,0,1,5,0,0,0,3.9999600003999958,Medium
30,4,43,42,5,5,4,2,3,2,1,2,5,0,1,3,0,0,0,0.49999875000312505,High
20,2,26,28,11,1,1,1,1,3,0,1,1,0,0,5,0,0,1,0.9999900000999989,High
25,4,50,14,11,0,1,1,2,3,0,3,3,1,1,2,0,0,0,0.9999900000999989,Medium
25,2,38,49,4,8,3,5,2,4,0,2,2,0,1,2,0,1,0,1.6666611111296294,Low
28,0,46,35,5,9,5,2,1,3,0,5,4,1,1,3,0,0,0,0.39999920000160005,High
28,1,40,0,6,7,2,2,1,5,0,2,5,0,1,4,0,0,1,0.9999950000249999,High
25,3,35,14,7,7,3,5,4,4,1,5,2,0,1,4,0,0,1,1.6666611111296294,Medium
26,2,27,28,10,6,5,4,3,4,0,4,4,0,0,5,0,0,0,0.7999984000032001,High
26,4,7,35,9,1,2,4,5,5,0,2,1,0,0,4,0,0,1,1.9999900000499997,Medium
18,1,2,14,5,4,5,5,1,3,1,1,4,0,0,4,0,0,1,0.9999980000040001,High
24,4,59,0,11,6,1,3,2,4,1,5,2,0,0,3,0,1,0,2.9999700002999967,Medium
25,1,-14,49,6,1,5,5,1,3,1,5,2,1,1,1,1,0,0,0.9999980000040001,Low
30,1,46,56,10,1,2,5,2,1,0,5,5,0,1,2,0,0,0,2.4999875000625,Medium
18,2,30,14,9,1,4,5,2,5,1,1,5,0,1,2,1,0,0,1.2499968750078125,High
29,0,3,0,12,7,5,5,4,2,1,5,3,0,1,4,0,0,1,0.9999980000040001,High
21,2,28,21,9,4,1,2,2,3,0,2,2,1,1,2,0,0,0,1.9999800001999979,Medium
28,3,36,21,11,2,4,2,3,4,0,5,2,0,0,2,0,0,1,0.49999875000312505,Medium
30,4,47,49,6,4,5,1,1,2,1,4,1,1,0,5,0,0,1,0.19999960000080003,Low
24,0,53,35,6,10,3,1,4,2,1,3,5,1,0,5,0,1,0,0.3333322222259259,Low
20,0,14,14,12,3,4,3,3,2,0,5,1,0,0,1,0,0,1,0.7499981250046875,High
30,1,48,0,7,6,1,2,1,1,1,2,2,0,1,3,0,0,1,1.9999800001999979,Low
30,4,28,21,9,4,2,3,3,2,1,5,1,0,0,1,1,0,0,1.4999925000374998,Medium
19,3,17,35,4,5,3,3,5,1,1,1,4,0,0,5,0,0,1,0.9999966666777778,High
27,4,-2,28,5,7,5,3,2,1,0,4,3,1,1,3,0,0,1,0.5999988000024,Low
26,4,47,56,4,3,2,5,5,2,0,5,2,1,1,4,1,0,0,2.4999875000625,Medium
30,3,22,21,6,4,5,3,4,5,0,1,2,0,1,4,0,0,1,0.5999988000024,Medium
24,0,55,42,8,7,3,2,2,1,0,5,4,1,0,3,0,1,0,0.6666644444518518,High
18,4,31,35,11,1,1,2,2,4,0,3,2,0,1,3,0,0,1,1.9999800001999979,High
27,2,28,28,8,9,3,5,3,5,1,1,5,0,0,4,0,1,0,1.6666611111296294,Medium
27,3,27,7,7,0,1,2,2,3,0,5,5,1,1,5,0,0,0,1.9999800001999979,Low
22,3,4,14,10,2,2,4,4,5,1,2,4,0,1,3,0,0,0,1.9999900000499997,High
18,3,67,0,7,1,4,1,2,2,1,1,5,0,1,2,0,0,1,0.24999937500156252,Medium
19,0,49,49,10,8,4,1,1,5,1,1,5,0,0,5,0,0,1,0.24999937500156252,High
28,4,37,7,9,1,2,4,5,4,1,2,5,0,1,2,1,0,0,1.9999900000499997,Low
20,0,51,14,10,0,3,2,4,3,1,1,1,1,1,4,0,0,0,0.6666644444518518,High
20,4,27,21,6,7,5,4,4,3,0,5,1,0,1,5,0,0,0,0.7999984000032001,Medium
21,3,46,14,12,9,5,5,2,4,0,1,5,0,0,3,0,1,0,0.9999980000040001,Low
21,0,35,49,8,0,3,5,3,3,1,5,2,1,1,1,0,0,0,1.6666611111296294,High
18,0,-4,14,11,4,4,1,3,5,0,2,3,1,1,5,0,0,0,0.24999937500156252,Medium
28,3,31,49,4,0,1,2,2,4,0,1,5,0,1,4,0,0,1,1.9999800001999979,High
21,2,21,7,4,2,2,3,5,1,0,1,3,0,1,4,0,0,1,1.4999925000374998,High
28,4,37,0,7,3,5,1,4,3,0,3,1,1,1,1,0,0,0,0.19999960000080003,Medium
26,3,14,56,7,2,5,1,3,1,0,1,1,0,1,2,0,0,0,0.19999960000080003,Medium
26,1,27,49,10,3,4,4,1,2,0,2,3,1,1,5,1,0,0,0.9999975000062501,High
18,3,49,28,6,2,2,2,3,4,1,5,4,0,1,5,0,1,0,0.9999950000249999,High
24,4,45,35,5,10,1,2,2,5,0,1,1,1,1,1,0,0,0,1.9999800001999979,High
27,4,22,0,12,0,4,3,2,4,0,2,1,0,0,3,0,0,0,0.7499981250046875,Medium
29,2,44,28,6,4,2,2,3,5,1,1,2,0,0,4,0,1,0,0.9999950000249999,Low
28,3,24,7,5,7,5,3,2,2,0,3,5,1,1,4,0,0,1,0.5999988000024,Low
26,0,25,35,5,1,5,5,5,3,0,3,1,1,1,3,0,1,0,0.9999980000040001,High
18,4,6,7,9,9,4,1,1,2,0,5,2,0,1,5,0,0,1,0.24999937500156252,Low
24,1,48,49,12,9,3,4,4,2,1,3,1,1,1,1,1,0,0,1.3333288889037036,Medium
22,1,36,28,6,5,1,1,1,4,0,2,2,0,1,2,0,1,0,0.9999900000999989,Low
23,2,38,14,8,10,4,5,2,2,0,1,5,0,1,3,1,0,0,1.2499968750078125,Low
30,3,35,7,9,7,1,3,2,3,1,3,1,0,1,1,0,0,1,2.9999700002999967,Low
22,2,25,35,6,0,2,4,2,2,1,1,3,1,1,3,0,1,0,1.9999900000499997,Medium
28,4,25,35,12,8,1,3,1,1,1,2,5,1,1,2,0,0,0,2.9999700002999967,Low
18,1,20,0,6,2,1,3,1,1,1,1,2,0,1,4,0,0,1,2.9999700002999967,Low
23,3,49,56,4,8,4,2,5,3,1,2,5,0,1,4,1,0,0,0.49999875000312505,Medium
30,2,49,56,5,1,3,5,5,2,1,5,2,1,1,3,0,0,1,1.6666611111296294,Medium
19,2,63,28,6,8,5,5,1,5,0,1,4,0,1,5,0,0,1,0.9999980000040001,Low
23,3,29,28,11,2,5,5,1,2,1,5,5,1,0,3,0,0,0,0.9999980000040001,Medium
28,0,14,49,8,4,5,2,4,3,0,5,3,0,1,2,0,0,1,0.39999920000160005,Medium
22,2,60,7,11,9,4,3,4,5,0,4,1,0,0,1,0,0,0,0.7499981250046875,Low
20,2,10,28,7,10,5,2,1,3,0,3,1,0,1,3,0,0,1,0.39999920000160005,High
20,1,-3,28,9,3,5,4,1,1,1,3,1,1,0,4,0,0,0,0.7999984000032001,Low
20,2,61,56,8,9,4,2,1,1,1,3,5,0,1,2,0,0,1,0.49999875000312505,Medium
20,1,36,7,10,7,3,4,3,3,1,5,1,0,1,5,0,1,0,1.3333288889037036,Medium
23,2,8,28,8,10,3,2,1,3,1,5,2,1,1,3,0,0,1,0.6666644444518518,High
21,4,57,42,5,2,1,4,1,4,0,2,2,0,1,3,0,0,1,3.9999600003999958,Low
25,4,46,28,11,6,4,5,4,1,0,2,3,0,1,2,0,1,0,1.2499968750078125,Low
18,0,19,42,5,3,1,1,2,4,1,4,5,1,0,2,0,0,1,0.9999900000999989,Low
30,1,-6,14,9,7,2,2,5,3,0,2,4,1,0,2,0,0,0,0.9999950000249999,High
20,4,42,14,9,7,1,1,5,3,1,5,2,1,1,2,0,0,1,0.9999900000999989,Low
26,2,23,0,8,3,2,4,2,2,0,1,3,0,0,4,1,0,0,1.9999900000499997,High
30,3,9,14,5,7,3,4,3,1,1,4,1,1,1,1,0,0,1,1.3333288889037036,Low
18,3,9,21,7,3,3,5,5,3,1,3,3,1,0,3,1,0,0,1.6666611111296294,High
20,0,38,14,7,8,1,4,2,1,1,1,3,1,1,4,0,0,1,3.9999600003999958,Medium
28,1,26,14,7,10,5,1,1,5,1,4,2,0,0,1,0,0,0,0.19999960000080003,High
25,3,21,21,4,0,3,1,1,5,0,1,1,1,0,1,0,0,1,0.3333322222259259,Low
23,4,15,0,12,2,1,1,3,2,1,2,2,1,1,3,0,0,0,0.9999900000999989,Medium
19,4,42,42,6,5,3,3,5,3,1,4,5,1,1,5,0,0,0,0.9999966666777778,Medium
27,3,32,0,7,5,5,1,1,1,0,3,5,1,1,5,0,1,0,0.19999960000080003,High
21,0,37,35,12,7,5,2,4,1,1,5,1,0,1,4,0,0,1,0.39999920000160005,Medium
27,1,47,49,7,10,2,1,1,2,1,3,4,1,0,1,0,0,0,0.49999750001249993,High
27,4,43,28,12,3,4,5,4,3,0,2,2,0,0,4,1,0,0,1.2499968750078125,High
26,1,23,35,8,9,1,5,1,5,1,5,4,0,0,5,0,0,1,4.999950000499995,Medium
25,0,25,7,5,6,4,1,3,3,1,4,2,1,1,1,1,0,0,0.24999937500156252,Medium
21,2,54,35,11,0,4,4,2,4,0,5,1,0,0,5,1,0,0,0.9999975000062501,Medium
24,1,46,21,11,0,3,4,2,3,1,3,5,0,1,2,0,0,0,1.3333288889037036,Medium
25,3,24,56,8,3,1,2,2,4,0,4,1,1,1,2,0,0,0,1.9999800001999979,High
